Tier,Bed,Plot,Label,Group,Avg_Height_Drone_cm,Vegetation_Fraction,Avg_Temp_C,Average_Height_from_Rover_cm,Average_Leaf_Area_cm2,Average_Pod_Count,Average_Leaf_Count,Average_Flower_Count,Date,Intensive_physiological_plot
10,18,501,MAGIC101,MAGIC,0.249862916,0.258764529,32.19005103,23.63,324.77,0,28,1,7/11/2022,0
10,18,501,MAGIC101,MAGIC,0.405618021,0.683717517,26.67131482,34.2,1087.47,1,38,1,7/25/2022,0
11,18,502,MAGIC225,MAGIC,0.073956124,0.032251595,40.68927734,9.59,17,0,3,0,6/20/2022,0
11,18,502,MAGIC225,MAGIC,0.280326391,0.305024372,36.57614288,24.32,272.32,0,30,1,7/11/2022,0
11,18,502,MAGIC225,MAGIC,0.330711412,0.687799043,31.29763848,27.47,1330.04,0,40,2,7/25/2022,0
12,18,503,MAGIC240,MAGIC,0.129099712,0.129608087,39.6652182,8.4,23.24,0,5,0,6/20/2022,0
12,18,503,MAGIC240,MAGIC,0.343836544,0.535503375,31.93620957,24.74,545.18,1,31,1,7/11/2022,0
12,18,503,MAGIC240,MAGIC,0.426868413,0.826341422,28.46726272,35.2,1356.3,1,39,1,7/25/2022,0
13,18,504,MAGIC082,MAGIC,0.056889426,0.082796392,40.67716088,8.29,22.17,0,4,1,6/20/2022,0
13,18,504,MAGIC082,MAGIC,0.372012196,0.414092026,33.45171008,23.27,304.32,1,15,1,7/11/2022,0
13,18,504,MAGIC082,MAGIC,0.609812635,0.813936551,27.9822425,40.28,967.38,1,15,1,7/25/2022,0
14,18,505,MAGIC315,MAGIC,0.080453913,0.115447872,40.6258327,9.01,36.74,0,5,1,6/20/2022,0
14,18,505,MAGIC315,MAGIC,0.371433311,0.466066742,34.1110917,21.23,347.51,1,26,1,7/11/2022,0
14,18,505,MAGIC315,MAGIC,0.347947957,0.757100924,28.64283371,28.37,973.65,1,36,2,7/25/2022,0
15,18,506,MAGIC270,MAGIC,0.133897334,0.051385309,40.81973801,8.79,29.47,0,5,0,6/20/2022,0
15,18,506,MAGIC270,MAGIC,0.354393639,0.289463817,34.75488784,22.14,412.26,1,33,1,7/11/2022,0
15,18,506,MAGIC270,MAGIC,0.352359086,0.581736165,26.15727318,26.49,1474.32,1,36,3,7/25/2022,0
16,18,507,MAGIC230,MAGIC,0.119958237,0.591800714,38.41523806,6.68,37.92,0,2,0,6/20/2022,0
16,18,507,MAGIC230,MAGIC,0.092254931,0.595757748,33.2399749,14.72,519.21,1,12,0,7/11/2022,0
16,18,507,MAGIC230,MAGIC,0.357689855,0.786205571,27.60232844,24.35,1311.87,1,33,1,7/25/2022,0
17,18,508,MAGIC066,MAGIC,0.068605026,0.100044125,39.48813443,8.28,23.04,0,3,0,6/20/2022,0
17,18,508,MAGIC066,MAGIC,0.260157498,0.414112298,36.80981551,18.53,428.94,1,24,1,7/11/2022,0
17,18,508,MAGIC066,MAGIC,0.357565236,0.741904477,30.52695845,24.89,1263.24,1,33,4,7/25/2022,0
18,18,509,MAGIC123,MAGIC,0.071347827,0.025953709,40.78519115,7.54,16.25,0,3,0,6/20/2022,0
18,18,509,MAGIC123,MAGIC,0.407490177,0.276996625,33.45019846,28.39,394.55,1,26,1,7/11/2022,0
18,18,509,MAGIC123,MAGIC,0.411765239,0.594254511,28.91522139,36.2,1485.35,1,19,2,7/25/2022,0
19,18,510,MAGIC053,MAGIC,0.254019557,0.140274816,35.12694888,23.61,217.89,0,28,1,7/11/2022,0
19,18,510,MAGIC053,MAGIC,0.526175809,0.344729345,32.61438877,34.63,759.27,1,28,0,7/25/2022,0
20,18,511,MAGIC336,MAGIC,0.080948211,0.09117268,40.46319623,8.21,21.02,0,2,1,6/20/2022,0
20,18,511,MAGIC336,MAGIC,0.176168738,0.265326209,35.40046627,13.9,363.05,1,24,1,7/11/2022,0
20,18,511,MAGIC336,MAGIC,0.342059331,0.703327922,30.4658983,23.24,1396.52,1,34,1,7/25/2022,0
21,18,512,MAGIC302,MAGIC,0.059929401,0.026216173,41.42258937,7.58,11.68,0,3,0,6/20/2022,0
21,18,512,MAGIC302,MAGIC,0.265749119,0.278847957,30.89572294,24.11,275.11,0,32,0,7/11/2022,0
21,18,512,MAGIC302,MAGIC,0.429438826,0.728723518,28.99972376,32.15,1320,1,42,1,7/25/2022,0
22,18,513,MAGIC311,MAGIC,0.04169247,0.286212844,38.97732667,8.07,39.22,0,2,0,6/20/2022,0
22,18,513,MAGIC311,MAGIC,0.195045462,0.477315336,30.96508691,17.29,697.03,1,24,1,7/11/2022,0
22,18,513,MAGIC311,MAGIC,0.340739094,0.791101686,28.19439015,28.25,1521.05,1,34,1,7/25/2022,0
23,18,514,MAGIC234,MAGIC,0.07079488,0.299289984,38.41531681,7.11,35.14,0,3,0,6/20/2022,0
23,18,514,MAGIC234,MAGIC,0.127018686,0.58213817,31.31538844,10.39,739.3,1,15,1,7/11/2022,0
23,18,514,MAGIC234,MAGIC,0.306970298,0.787382371,29.53111717,19.64,1356.2,1,35,1,7/25/2022,0
24,18,515,MAGIC043,MAGIC,0.04181051,0.155762365,38.98781016,9.27,26.86,0,3,0,6/20/2022,0
24,18,515,MAGIC043,MAGIC,0.325577065,0.539922435,32.76400237,21.46,640.88,1,26,1,7/11/2022,0
24,18,515,MAGIC043,MAGIC,0.361857392,0.868866219,26.9913537,33.6,2622.86,3,21,2,7/25/2022,0
25,18,516,MAGIC273,MAGIC,0.085113961,0.055090206,39.78935159,10.96,39.43,0,7,0,6/20/2022,0
25,18,516,MAGIC273,MAGIC,0.443623301,0.414635299,32.04436244,30.21,391.4,1,30,0,7/11/2022,0
25,18,516,MAGIC273,MAGIC,0.508942228,0.767110083,26.3402316,52.41,767.05,1,10,1,7/25/2022,0
26,18,517,MAGIC197,MAGIC,0.050811231,0.099307345,39.61514394,8.44,41.55,0,4,1,6/20/2022,0
26,18,517,MAGIC197,MAGIC,0.407617897,0.406933835,31.26284786,21.16,466.75,1,23,0,7/11/2022,0
26,18,517,MAGIC197,MAGIC,0.454140125,0.776007943,26.48460687,39.91,1654.97,1,14,1,7/25/2022,0
27,18,518,MAGIC047,MAGIC,0.101540673,0.069990335,40.22333181,8.62,39.11,0,7,0,6/20/2022,0
27,18,518,MAGIC047,MAGIC,0.43073073,0.414440382,31.43083644,31.38,376.9,1,26,0,7/11/2022,0
28,18,519,MAGIC189,MAGIC,0.07893987,0.096915239,40.2079861,10.44,49.39,0,8,0,6/20/2022,0
28,18,519,MAGIC189,MAGIC,0.485994973,0.616563555,29.4940432,32.67,488.78,1,30,1,7/11/2022,0
29,18,520,MAGIC222,MAGIC,0.078648268,0.086259665,39.94823394,7.93,21.8,0,3,1,6/20/2022,0
29,18,520,MAGIC222,MAGIC,0.359939389,0.348847019,31.19015971,19.33,377.86,1,21,1,7/11/2022,0
29,18,520,MAGIC222,MAGIC,0.577660158,0.677183014,28.28688448,19.46,1056.66,1,30,1,7/25/2022,0
29,19,521,MAGIC209,MAGIC,0.083065202,0.554775563,36.76338682,7.36,97.45,0,0,0,6/20/2022,0
29,19,521,MAGIC209,MAGIC,0.067755893,0.448818898,32.14470621,20.19,845.3,1,5,0,7/11/2022,0
29,19,521,MAGIC209,MAGIC,0.323358429,0.630893473,32.87723613,13.96,2688.51,1,24,1,7/25/2022,0
28,19,522,MAGIC262,MAGIC,0.056300431,0.050142404,40.53076257,7.19,29.89,0,5,0,6/20/2022,0
28,19,522,MAGIC262,MAGIC,0.319666597,0.332513123,30.71530113,27.33,230.53,1,20,0,7/11/2022,0
28,19,522,MAGIC262,MAGIC,0.406811217,0.695446001,27.8684533,38.62,891.48,1,18,1,7/25/2022,0
27,19,523,MAGIC122,MAGIC,0.064237805,0.065337224,39.7856442,7.78,30.16,0,5,0,6/20/2022,0
27,19,523,MAGIC122,MAGIC,0.380168141,0.563812336,30.96377788,30.96,310.56,1,32,1,7/11/2022,0
27,19,523,MAGIC122,MAGIC,0.427779207,0.878863826,26.22764809,42.72,1031.31,1,36,1,7/25/2022,0
26,19,524,MAGIC296,MAGIC,0.044074148,0.322205219,37.62513519,5.57,49.7,0,3,0,6/20/2022,0
26,19,524,MAGIC296,MAGIC,0.309642553,0.556610648,30.27879466,22.67,470.28,0,26,1,7/11/2022,0
26,19,524,MAGIC296,MAGIC,0.556033175,0.861844945,29.09232637,38.07,1264.95,1,25,1,7/25/2022,0
25,19,525,MAGIC035,MAGIC,0.087236872,0.120288338,39.60411476,6.65,30.66,0,5,0,6/20/2022,0
25,19,525,MAGIC035,MAGIC,0.290418687,0.321287964,31.47413091,22.28,349.58,1,29,0,7/11/2022,0
25,19,525,MAGIC035,MAGIC,0.415370144,0.617737201,29.86986401,30.25,1159.12,1,33,1,7/25/2022,0
24,19,526,MAGIC052,MAGIC,0.451508032,0.7890892,27.75302913,33.3,980.46,1,35,3,7/25/2022,0
23,19,527,MAGIC149,MAGIC,0.344214703,0.69764154,28.30307306,22.6,3320.19,1,55,1,7/25/2022,0
22,19,528,MAGIC232,MAGIC,0.175718799,0.741907016,37.18638241,4.76,16.17,0,3,0,6/20/2022,0
22,19,528,MAGIC232,MAGIC,0.135619193,0.661323585,29.04899214,21.93,1295.61,0,40,0,7/11/2022,0
22,19,528,MAGIC232,MAGIC,0.2984771,0.687059529,31.08139033,24.32,3044.08,1,70,1,7/25/2022,0
21,19,529,MAGIC227,MAGIC,0.08447935,0.064191366,41.17934281,8.58,37.43,1,6,0,6/20/2022,0
21,19,529,MAGIC227,MAGIC,0.442744638,0.576766818,30.52857786,31.92,344.24,1,21,1,7/11/2022,0
21,19,529,MAGIC227,MAGIC,0.501724799,0.902659069,26.44344637,41.71,1193.72,1,19,1,7/25/2022,0
20,19,530,MAGIC055,MAGIC,0.067278937,0.043894974,41.38152148,6.17,30.8,0,5,1,6/20/2022,0
20,19,530,MAGIC055,MAGIC,0.340357942,0.408508638,29.65025814,29.94,286.99,1,24,1,7/11/2022,0
20,19,530,MAGIC055,MAGIC,0.529327421,0.810294968,29.7635126,45.61,1224.87,1,13,1,7/25/2022,0
19,19,531,MAGIC136,MAGIC,0.03719625,0.127053802,40.16745734,4.9,18.42,0,2,0,6/20/2022,0
19,19,531,MAGIC136,MAGIC,0.208596656,0.453443878,31.07496303,19.89,325.16,0,13,0,7/11/2022,0
19,19,531,MAGIC136,MAGIC,0.418639478,0.714371399,33.79552554,30.89,986.21,1,24,1,7/25/2022,0
18,19,532,MAGIC265,MAGIC,0.062453631,0.052669582,40.78863322,7.04,25.24,0,4,0,6/20/2022,0
18,19,532,MAGIC265,MAGIC,0.383497535,0.379440665,30.37964228,28.54,171.82,0,18,1,7/11/2022,0
18,19,532,MAGIC265,MAGIC,0.585099378,0.754985755,27.58801314,51.68,840.78,1,19,1,7/25/2022,0
17,19,533,MAGIC013,MAGIC,0.060909086,0.141201011,39.252186,5.84,23.94,0,5,0,6/20/2022,0
17,19,533,MAGIC013,MAGIC,0.175961808,0.311445444,30.79176633,22.93,236.03,1,21,1,7/11/2022,0
17,19,533,MAGIC013,MAGIC,0.356542414,0.587874483,30.52111034,24.65,834.63,1,33,3,7/25/2022,0
16,19,534,MAGIC079,MAGIC,0.073860601,0.387821413,39.09333878,4.35,31.08,0,1,0,6/20/2022,0
16,19,534,MAGIC079,MAGIC,0.061251443,0.449451631,32.44392471,14.5,689.38,0,9,1,7/11/2022,0
16,19,534,MAGIC079,MAGIC,0.312545875,0.731641701,28.69690512,19.46,1999.81,1,33,1,7/25/2022,0
15,19,535,MAGIC163,MAGIC,0.039723159,0.199017397,39.97934437,5.8,35.89,0,4,1,6/20/2022,0
15,19,535,MAGIC163,MAGIC,0.33150892,0.519099175,30.75353993,25.31,317.98,1,21,0,7/11/2022,0
15,19,535,MAGIC163,MAGIC,0.536116077,0.808602703,29.2576704,34.96,1028.91,1,20,1,7/25/2022,0
14,19,536,MAGIC038,MAGIC,0.082714221,0.090286727,40.45298274,5.21,44.72,0,2,0,6/20/2022,0
14,19,536,MAGIC038,MAGIC,0.308063339,0.170299025,31.52209684,20.2,187.78,0,12,1,7/11/2022,0
14,19,536,MAGIC038,MAGIC,0.478966087,0.443805957,32.25483365,19.15,786.52,1,27,0,7/25/2022,0
13,19,537,MAGIC289,MAGIC,0.116209263,0.042606314,40.83760424,6.37,29.87,0,5,0,6/20/2022,0
13,19,537,MAGIC289,MAGIC,0.358198367,0.406332021,30.44310025,31.72,320.17,1,26,1,7/11/2022,0
13,19,537,MAGIC289,MAGIC,0.464805871,0.752800805,26.94555503,43.38,1145.1,1,25,1,7/25/2022,0
12,19,538,MAGIC104,MAGIC,0.080084174,0.032973645,40.65059155,5.36,17.06,0,3,0,6/20/2022,0
12,19,538,MAGIC104,MAGIC,0.3652972,0.320979781,30.17072528,26.94,247.19,1,17,0,7/11/2022,0
12,19,538,MAGIC104,MAGIC,0.496274978,0.754976931,28.21043691,39.09,1170.69,1,11,1,7/25/2022,0
11,19,539,MAGIC127,MAGIC,0.047794864,0.052428898,39.83806644,4.58,13.5,0,2,0,6/20/2022,0
11,19,539,MAGIC127,MAGIC,0.174800934,0.090949569,30.91382895,26.13,117.77,0,14,0,7/11/2022,0
11,19,539,MAGIC127,MAGIC,0.40119648,0.250903926,33.19388018,28.56,820.75,1,23,1,7/25/2022,0
10,19,540,MAGIC083,MAGIC,0.071738414,0.051183956,40.94665453,7.04,25.23,0,5,0,6/20/2022,0
10,19,540,MAGIC083,MAGIC,0.470265292,0.499015748,29.68012196,31.51,282.07,1,20,1,7/11/2022,0
10,19,540,MAGIC083,MAGIC,0.703377962,0.855921856,27.38060709,55.41,959.81,1,10,1,7/25/2022,0
9,19,541,MAGIC210,MAGIC,0.080286479,0.009544137,40.25575625,3.92,3.16,0,0,0,6/20/2022,0
9,19,541,MAGIC210,MAGIC,0.131307297,0.069012082,30.79792646,23.05,363.48,0,37,1,7/11/2022,0
9,19,541,MAGIC210,MAGIC,0.440603867,0.276246171,31.90893432,6.62,858.57,3,21,0,7/25/2022,0
8,19,542,MAGIC206,MAGIC,0.077369109,0.055412371,40.18288805,8.33,45.36,0,6,0,6/20/2022,0
8,19,542,MAGIC206,MAGIC,0.322280687,0.448725159,29.53570257,27.75,258.39,1,27,1,7/11/2022,0
8,19,542,MAGIC206,MAGIC,0.322174689,0.730049556,29.4189126,29.04,957.27,1,29,4,7/25/2022,0
7,19,543,MAGIC173,MAGIC,0.101605535,0.554735449,37.46449227,6.13,49.11,0,1,0,6/20/2022,0
7,19,543,MAGIC173,MAGIC,0.267742371,0.752835583,29.26075131,19.63,980.32,1,38,1,7/11/2022,0
7,19,543,MAGIC173,MAGIC,0.370577911,0.773071625,28.25617207,19.62,1748.09,1,53,1,7/25/2022,0
6,19,544,MAGIC065,MAGIC,0.083686054,0.040755746,40.0791118,5.5,20.95,0,4,1,6/20/2022,0
6,19,544,MAGIC065,MAGIC,0.268774517,0.270667989,30.45978032,25.07,195.1,0,23,1,7/11/2022,0
6,19,544,MAGIC065,MAGIC,0.430605338,0.566929984,30.70412831,29.54,866.49,1,37,2,7/25/2022,0
5,19,545,MAGIC025,MAGIC,0.098648591,0.010910987,41.31210533,5.3,11.96,0,2,0,6/20/2022,0
5,19,545,MAGIC025,MAGIC,0.114991686,0.061515748,33.31211777,25.47,206.56,0,22,0,7/11/2022,0
5,19,545,MAGIC025,MAGIC,0.412769898,0.250926461,30.89406856,15.88,1077.74,2,41,0,7/25/2022,0
4,19,546,MAGIC185,MAGIC,0.060384658,0.330943943,36.97856285,5.14,26.51,0,2,0,6/20/2022,0
4,19,546,MAGIC185,MAGIC,0.163634116,0.516582442,31.17498324,21.65,310.1,0,17,1,7/11/2022,0
4,19,546,MAGIC185,MAGIC,0.422202274,0.616904477,26.67309159,32.09,956.52,1,28,1,7/25/2022,0
3,19,547,MAGIC193,MAGIC,0.126486336,0.111710696,38.17272086,4.29,58.84,0,1,0,6/20/2022,0
3,19,547,MAGIC193,MAGIC,0.124958872,0.343631897,30.99202228,18.57,471.39,1,24,1,7/11/2022,0
3,19,547,MAGIC193,MAGIC,0.302148297,0.469390807,29.1772872,16.82,1256.77,1,29,1,7/25/2022,0
2,19,548,MAGIC021,MAGIC,0.092176405,0.047317977,39.44309307,7.06,27.09,0,3,0,6/20/2022,0
2,19,548,MAGIC021,MAGIC,0.357608017,0.428993251,33.20288539,30,268.34,1,24,1,7/11/2022,0
2,19,548,MAGIC021,MAGIC,0.38222699,0.781166364,27.05780596,33.57,1093.39,1,23,1,7/25/2022,0
2,20,549,MAGIC029,MAGIC,0.089881407,0.010591173,40.84719101,11.05,2.81,0,1,0,6/20/2022,0
2,20,549,MAGIC029,MAGIC,0.216465564,0.072108174,34.20949996,19.9,213.22,0,21,0,7/11/2022,0
2,20,549,MAGIC029,MAGIC,0.361632738,0.173960542,27.97794242,26.26,1498.46,0,37,1,7/25/2022,0
3,20,550,MAGIC062,MAGIC,0.090512201,0.030444588,39.89118992,9.46,16.2,0,3,0,6/20/2022,0
3,20,550,MAGIC062,MAGIC,0.253155254,0.35936319,33.43134007,19.75,437.39,1,36,1,7/11/2022,0
3,20,550,MAGIC062,MAGIC,0.296643567,0.725163567,29.70799741,25.5,1523.67,1,39,1,7/25/2022,0
4,20,551,MAGIC064,MAGIC,0.091514367,0.134302513,38.44852791,8.92,26.26,0,3,0,6/20/2022,0
4,20,551,MAGIC064,MAGIC,0.266334287,0.470983664,32.91208666,19.36,570.12,0,21,1,7/11/2022,0
4,20,551,MAGIC064,MAGIC,0.444640169,0.698863636,27.11039465,29.44,1243.64,1,33,3,7/25/2022,0
5,20,552,MAGIC287,MAGIC,0.083467901,0.012074291,41.38966667,6.82,10.03,0,2,0,6/20/2022,0
5,20,552,MAGIC287,MAGIC,0.172319445,0.175571804,33.67788447,21.72,197.24,0,19,1,7/11/2022,0
5,20,552,MAGIC287,MAGIC,0.495433688,0.314868367,33.8864486,29.11,723.65,0,30,1,7/25/2022,0
6,20,553,MAGIC002,MAGIC,0.087773323,0.025873481,40.48141908,8.65,22.07,0,4,0,6/20/2022,0
6,20,553,MAGIC002,MAGIC,0.336908109,0.306287793,33.14116825,23.87,312,1,26,1,7/11/2022,0
6,20,553,MAGIC002,MAGIC,0.374380144,0.607137502,28.06592717,25.24,1202.05,1,45,6,7/25/2022,0
7,20,554,MAGIC202,MAGIC,0.109951752,0.089858949,39.81454655,7.51,27.37,0,2,0,6/20/2022,0
7,20,554,MAGIC202,MAGIC,0.21483688,0.429836895,34.34459723,14.28,414.09,1,16,1,7/11/2022,0
7,20,554,MAGIC202,MAGIC,0.281025846,0.669938017,26.6030162,17.18,1064.69,1,35,2,7/25/2022,0
8,20,555,MAGIC116,MAGIC,0.096270183,0.030484858,40.34882384,8.12,18.84,0,4,0,6/20/2022,0
8,20,555,MAGIC116,MAGIC,0.364987666,0.344089801,30.2401343,27.1,294.2,1,32,0,7/11/2022,0
8,20,555,MAGIC116,MAGIC,0.388903266,0.616003788,26.46291261,35.41,985.1,1,35,4,7/25/2022,0
9,20,556,MAGIC286,MAGIC,0.086341761,0.033625966,40.56278745,10.65,18.19,0,4,0,6/20/2022,0
9,20,556,MAGIC286,MAGIC,0.423999108,0.379412462,32.86371784,30.7,383.71,1,31,0,7/11/2022,0
9,20,556,MAGIC286,MAGIC,0.67695201,0.742368742,29.49310938,44.54,1545.62,1,28,1,7/25/2022,0
10,20,557,MAGIC037,MAGIC,0.110301214,0.061090528,39.6686589,10.15,30.07,0,6,0,6/20/2022,0
10,20,557,MAGIC037,MAGIC,0.499775901,0.569858455,32.43431638,34.49,456.19,1,29,0,7/11/2022,0
10,20,557,MAGIC037,MAGIC,0.549253535,0.83467215,26.12591439,56.31,1270.86,1,9,1,7/25/2022,0
11,20,558,MAGIC305,MAGIC,0.084602066,0.042440531,39.48152273,8.85,22.94,0,5,0,6/20/2022,0
11,20,558,MAGIC305,MAGIC,0.40584707,0.428922947,34.84390524,28.22,313.05,1,31,1,7/11/2022,0
11,20,558,MAGIC305,MAGIC,0.371841332,0.769330998,27.18502435,39.42,1202.67,1,28,1,7/25/2022,0
12,20,559,MAGIC069,MAGIC,0.08442471,0.034149485,40.06451938,13.09,34.01,0,7,0,6/20/2022,0
12,20,559,MAGIC069,MAGIC,0.401506074,0.280113423,37.72156044,32.92,396.92,1,43,1,7/11/2022,0
12,20,559,MAGIC069,MAGIC,0.381499007,0.416332023,27.4147174,34.99,1112.83,1,47,14,7/25/2022,0
13,20,560,MAGIC214,MAGIC,0.086919198,0.031008376,40.9708518,9.85,15.07,0,3,0,6/20/2022,0
13,20,560,MAGIC214,MAGIC,0.418088209,0.333989501,31.11049668,24.94,237.09,1,22,1,7/11/2022,0
13,20,560,MAGIC214,MAGIC,0.425659999,0.820642321,26.24534269,38.36,1195.05,1,13,1,7/25/2022,0
14,20,561,MAGIC077,MAGIC,0.091103558,0.032973645,40.71926133,9.55,18.39,0,4,0,6/20/2022,0
14,20,561,MAGIC077,MAGIC,0.377746537,0.268562698,33.97035388,25.67,304.28,1,29,1,7/11/2022,0
14,20,561,MAGIC077,MAGIC,0.415008365,0.632155673,29.43152501,36.56,1307.21,1,29,1,7/25/2022,0
15,20,562,MAGIC271,MAGIC,0.085159022,0.187097294,38.10329823,5.66,34.84,0,1,0,6/20/2022,0
15,20,562,MAGIC271,MAGIC,0.059821125,0.293541432,31.7134897,8.61,717.6,0,9,1,7/11/2022,0
15,20,562,MAGIC271,MAGIC,0.261613449,0.51357025,27.1809655,12.94,1390.47,0,34,2,7/25/2022,0
16,20,563,MAGIC112,MAGIC,0.09426505,0.484012564,37.86588945,5.94,27.46,0,3,1,6/20/2022,0
16,20,563,MAGIC112,MAGIC,0.157713961,0.571924603,31.32720334,14.57,777.43,1,21,0,7/11/2022,0
16,20,563,MAGIC112,MAGIC,0.361434846,0.905640169,27.40713343,32.75,1639.72,2,31,1,7/25/2022,0
17,20,564,MAGIC015,MAGIC,0.080912402,0.407740013,36.9738318,7.49,42.75,0,2,1,6/20/2022,0
17,20,564,MAGIC015,MAGIC,0.251250944,0.524045729,31.68733137,18.9,619.63,1,27,1,7/11/2022,0
17,20,564,MAGIC015,MAGIC,0.452800381,0.819131486,27.42883868,35.22,1545.99,1,30,1,7/25/2022,0
18,20,565,MAGIC058,MAGIC,0.074865921,0.052469012,40.68019906,11.05,31.08,0,6,0,6/20/2022,0
18,20,565,MAGIC058,MAGIC,0.494841346,0.481079932,30.49506624,35.11,364.6,1,24,0,7/11/2022,0
18,20,565,MAGIC058,MAGIC,0.668100226,0.809332643,26.50816846,55.71,1179.05,1,15,1,7/25/2022,0
19,20,566,MAGIC201,MAGIC,0.135413995,0.318017075,37.3391878,6.79,28.75,0,3,0,6/20/2022,0
19,20,566,MAGIC201,MAGIC,0.301841662,0.549107143,30.20943426,20.66,734.72,1,21,0,7/11/2022,0
19,20,566,MAGIC201,MAGIC,0.346221148,0.836614003,27.36139559,32.29,1696.79,1,19,1,7/25/2022,0
20,20,567,MAGIC207,MAGIC,0.100616123,0.049210696,40.72118238,10.46,55.08,0,8,0,6/20/2022,0
20,20,567,MAGIC207,MAGIC,0.521261913,0.420955193,29.46917723,32.93,477.69,1,27,1,7/11/2022,0
20,20,567,MAGIC207,MAGIC,0.571934552,0.833860219,27.30414622,48.82,1620.68,1,24,1,7/25/2022,0
21,20,568,MAGIC091,MAGIC,0.055155995,0.054956075,41.67404034,8.76,40.53,0,5,0,6/20/2022,0
21,20,568,MAGIC091,MAGIC,0.371451731,0.441208428,29.73891888,24.69,538.23,1,31,0,7/11/2022,0
21,20,568,MAGIC091,MAGIC,0.371355261,0.797870745,26.24724379,34.44,1640.32,1,29,3,7/25/2022,0
22,20,569,MAGIC244,MAGIC,0.130038947,0.643066308,37.08421788,5.82,72.71,0,4,0,6/20/2022,0
22,20,569,MAGIC244,MAGIC,0.19921379,0.7462036,30.92069937,14.4,1113.52,1,24,1,7/11/2022,0
22,20,569,MAGIC244,MAGIC,0.410670027,0.785655702,27.37622504,19.36,2011.18,1,61,1,7/25/2022,0
23,20,570,MAGIC297,MAGIC,0.123149155,0.414136147,37.09755771,7.65,40.2,0,4,0,6/20/2022,0
23,20,570,MAGIC297,MAGIC,0.317578852,0.728475732,30.77867256,18.38,735.7,1,33,1,7/11/2022,0
23,20,570,MAGIC297,MAGIC,0.503548059,0.872140205,26.93074413,34.28,1357.06,1,35,2,7/25/2022,0
24,20,571,MAGIC061,MAGIC,0.084502806,0.151750973,40.53081268,7.86,35.94,0,3,1,6/20/2022,0
24,20,571,MAGIC061,MAGIC,0.418827035,0.38815372,32.17384326,19.5,345.88,1,18,0,7/11/2022,0
24,20,571,MAGIC061,MAGIC,0.37532592,0.714242994,26.90288019,24.35,1169.64,0,24,1,7/25/2022,0
25,20,572,MAGIC188,MAGIC,0.110269773,0.240375322,38.56950839,7.78,44.2,0,4,1,6/20/2022,0
25,20,572,MAGIC188,MAGIC,0.411634758,0.586215786,30.97960749,28,653.44,1,33,1,7/11/2022,0
25,20,572,MAGIC188,MAGIC,0.486573101,0.848054408,26.60540506,48.03,1417.28,1,22,1,7/25/2022,0
26,20,573,MAGIC174,MAGIC,0.143645018,0.595410967,37.08251136,7.14,26.07,0,3,0,6/20/2022,0
26,20,573,MAGIC174,MAGIC,0.269842531,0.703491119,30.1290312,16.92,931.03,1,23,0,7/11/2022,0
26,20,573,MAGIC174,MAGIC,0.494238563,0.918587585,25.9290353,47.57,1633.37,1,40,1,7/25/2022,0
27,20,574,MAGIC086,MAGIC,0.093496044,0.286012275,36.40094663,8.04,21.12,0,3,0,6/20/2022,0
27,20,574,MAGIC086,MAGIC,0.271145552,0.494961567,31.67136958,18.03,603.7,1,28,0,7/11/2022,0
27,20,574,MAGIC086,MAGIC,0.435727052,0.836765208,26.43284095,38.95,1498.94,1,40,1,7/25/2022,0
28,20,575,MAGIC078,MAGIC,0.063145873,0.024990974,41.00582022,9.23,20.56,0,3,0,6/20/2022,0
28,20,575,MAGIC078,MAGIC,0.311273514,0.292650919,31.70029616,26.11,401.08,1,31,1,7/11/2022,0
28,20,575,MAGIC078,MAGIC,0.414909067,0.700511964,27.00117059,40.08,1441.96,1,23,1,7/25/2022,0
29,20,576,MAGIC229,MAGIC,0.091704243,0.323679249,38.61793358,10.24,51.58,0,5,0,6/20/2022,0
29,20,576,MAGIC229,MAGIC,0.419876152,0.719371016,29.68899112,26.22,592.42,1,18,1,7/11/2022,0
29,20,576,MAGIC229,MAGIC,0.550798856,0.954609535,25.26077777,52.31,1200.92,1,13,1,7/25/2022,0
29,21,577,MAGIC249,MAGIC,0.357902609,0.266474503,33.46704206,29.74,308.63,1,31,0,7/11/2022,0
29,21,577,MAGIC249,MAGIC,0.441160173,0.708570076,26.52689785,36.2,1587.68,0,32,1,7/25/2022,0
28,21,578,MAGIC155,MAGIC,0.419608552,0.558059335,30.25226659,30.89,355.16,1,38,1,7/11/2022,0
28,21,578,MAGIC155,MAGIC,0.386270973,0.92162029,25.38716556,48.65,1325.63,2,36,2,7/25/2022,0
27,21,579,MAGIC313,MAGIC,0.376348154,0.412296863,32.25279774,30.87,293.44,1,32,0,7/11/2022,0
27,21,579,MAGIC313,MAGIC,0.577808768,0.836749995,25.74176162,51.94,1519.28,1,30,0,7/25/2022,0
26,21,580,MAGIC226,MAGIC,0.075615507,0.045787693,40.78259379,6.65,28.3,0,5,0,6/20/2022,0
26,21,580,MAGIC226,MAGIC,0.346091349,0.547902494,30.46742668,29.31,334.56,1,29,1,7/11/2022,0
26,21,580,MAGIC226,MAGIC,0.467093617,0.865154339,26.52195392,40.31,1065.54,1,31,2,7/25/2022,0
25,21,581,MAGIC223,MAGIC,0.099968582,0.022752899,40.77423278,5.6,14.75,0,3,0,6/20/2022,0
